id_bvote,scrutin,annee,tour,date,num_circ,num_quartier,num_arrond,num_bureau,nb_procu,nb_inscr,nb_emarg,nb_votant,nb_bl_nul,nb_exprim,raw_row_id,candidate_source_column,votes,candidate,source_file,dataset_id,vote_share_exprimes,vote_share_registered,nb_bl,nb_nul,source_bv_id,nom,prenom,nuance,liste
5-8,Législative,2025,1,,2,19,5,8,21.0,1582.0,444.0,444.0,4.0,440.0,0.0,debouzy_louis_1,5.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.011363636363636364,0.0031605562579013905,2.0,2.0,,,,,
5-17,Législative,2025,1,,2,18,5,17,21.0,1450.0,403.0,403.0,1.0,402.0,1.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0024875621890547263,0.000689655172413793,0.0,1.0,,,,,
5-21,Législative,2025,1,,2,17,5,21,19.0,1629.0,449.0,449.0,4.0,445.0,2.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006741573033707865,0.001841620626151013,3.0,1.0,,,,,
7-22,Législative,2025,1,,2,28,7,22,12.0,1329.0,301.0,301.0,3.0,298.0,3.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,2.0,1.0,,,,,
5-20,Législative,2025,1,,2,18,5,20,14.0,1487.0,406.0,406.0,6.0,400.0,4.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0025,0.0006724949562878278,4.0,2.0,,,,,
6-2,Législative,2025,1,,2,22,6,2,10.0,1291.0,299.0,299.0,3.0,296.0,5.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.010135135135135136,0.0023237800154918666,3.0,0.0,,,,,
6-8,Législative,2025,1,,2,24,6,8,5.0,1029.0,213.0,213.0,4.0,209.0,6.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.004784688995215311,0.0009718172983479105,4.0,0.0,,,,,
7-24,Législative,2025,1,,2,28,7,24,15.0,1141.0,294.0,294.0,6.0,288.0,7.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006944444444444444,0.0017528483786152498,4.0,2.0,,,,,
5-22,Législative,2025,1,,2,17,5,22,16.0,1428.0,432.0,432.0,6.0,426.0,8.0,debouzy_louis_1,4.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.009389671361502348,0.0028011204481792717,6.0,0.0,,,,,
7-3,Législative,2025,1,,2,26,7,3,15.0,1361.0,302.0,302.0,5.0,297.0,9.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006734006734006734,0.0014695077149155032,4.0,1.0,,,,,
7-20,Législative,2025,1,,2,28,7,20,5.0,1269.0,352.0,352.0,6.0,346.0,10.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.005780346820809248,0.0015760441292356187,5.0,1.0,,,,,
5-6,Législative,2025,1,,2,19,5,6,13.0,1420.0,426.0,426.0,3.0,423.0,11.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.002364066193853428,0.0007042253521126761,1.0,2.0,,,,,
5-12,Législative,2025,1,,2,19,5,12,11.0,1559.0,509.0,509.0,9.0,500.0,12.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,5.0,4.0,,,,,
7-4,Législative,2025,1,,2,25,7,4,4.0,1284.0,254.0,254.0,3.0,251.0,13.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.00398406374501992,0.000778816199376947,2.0,1.0,,,,,
5-16,Législative,2025,1,,2,18,5,16,9.0,1504.0,435.0,435.0,6.0,429.0,14.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.004662004662004662,0.0013297872340425532,4.0,2.0,,,,,
7-7,Législative,2025,1,,2,25,7,7,10.0,1373.0,364.0,364.0,2.0,362.0,15.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0027624309392265192,0.0007283321194464676,2.0,0.0,,,,,
7-21,Législative,2025,1,,2,28,7,21,16.0,1553.0,398.0,398.0,5.0,393.0,16.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,4.0,1.0,,,,,
5-13,Législative,2025,1,,2,19,5,13,10.0,1663.0,456.0,456.0,8.0,448.0,17.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.002232142857142857,0.0006013229104028864,6.0,2.0,,,,,
7-2,Législative,2025,1,,2,26,7,2,11.0,1393.0,336.0,336.0,4.0,332.0,18.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0030120481927710845,0.0007178750897343862,4.0,0.0,,,,,
7-17,Législative,2025,1,,2,28,7,17,10.0,1341.0,288.0,288.0,8.0,280.0,19.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0035714285714285713,0.0007457121551081282,5.0,3.0,,,,,
7-1,Législative,2025,1,,2,26,7,1,10.0,982.0,254.0,254.0,0.0,254.0,20.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.007874015748031496,0.002036659877800407,0.0,0.0,,,,,
7-6,Législative,2025,1,,2,26,7,6,14.0,1418.0,345.0,345.0,3.0,342.0,21.0,debouzy_louis_1,5.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.014619883040935672,0.003526093088857546,1.0,2.0,,,,,
5-7,Législative,2025,1,,2,19,5,7,25.0,1522.0,467.0,467.0,9.0,458.0,22.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006550218340611353,0.0019710906701708277,4.0,5.0,,,,,
6-6,Législative,2025,1,,2,21,6,6,14.0,1193.0,234.0,234.0,2.0,232.0,23.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,2.0,0.0,,,,,
7-8,Législative,2025,1,,2,25,7,8,12.0,1536.0,415.0,415.0,4.0,411.0,24.0,debouzy_louis_1,4.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.009732360097323601,0.0026041666666666665,4.0,0.0,,,,,
7-19,Législative,2025,1,,2,28,7,19,10.0,1256.0,315.0,315.0,6.0,309.0,25.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,3.0,3.0,,,,,
5-3,Législative,2025,1,,2,20,5,3,16.0,1686.0,423.0,423.0,6.0,417.0,26.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,5.0,1.0,,,,,
5-23,Législative,2025,1,,2,17,5,23,17.0,1449.0,408.0,408.0,5.0,403.0,27.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.004962779156327543,0.0013802622498274672,5.0,0.0,,,,,
5-24,Législative,2025,1,,2,17,5,24,13.0,1534.0,409.0,409.0,7.0,402.0,28.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0024875621890547263,0.000651890482398957,5.0,2.0,,,,,
6-3,Législative,2025,1,,2,22,6,3,10.0,1345.0,311.0,311.0,4.0,307.0,29.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.003257328990228013,0.0007434944237918215,3.0,1.0,,,,,
6-7,Législative,2025,1,,2,22,6,7,7.0,1015.0,208.0,208.0,2.0,206.0,30.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0048543689320388345,0.0009852216748768472,1.0,1.0,,,,,
7-16,Législative,2025,1,,2,28,7,16,15.0,1448.0,412.0,412.0,4.0,408.0,31.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0024509803921568627,0.0006906077348066298,1.0,3.0,,,,,
7-23,Législative,2025,1,,2,28,7,23,8.0,1173.0,296.0,296.0,4.0,292.0,32.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,4.0,0.0,,,,,
5-5,Législative,2025,1,,2,19,5,5,13.0,1277.0,367.0,367.0,6.0,361.0,33.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.002770083102493075,0.0007830853563038371,3.0,3.0,,,,,
5-9,Législative,2025,1,,2,19,5,9,21.0,1759.0,577.0,577.0,11.0,566.0,34.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0017667844522968198,0.0005685048322910744,7.0,4.0,,,,,
5-15,Législative,2025,1,,2,18,5,15,19.0,1627.0,469.0,469.0,6.0,463.0,35.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,4.0,2.0,,,,,
6-1,Législative,2025,1,,2,22,6,1,10.0,1279.0,257.0,257.0,0.0,257.0,36.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.007782101167315175,0.001563721657544957,0.0,0.0,,,,,
6-10,Législative,2025,1,,2,22,6,10,6.0,1116.0,300.0,300.0,3.0,297.0,37.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.003367003367003367,0.0008960573476702509,0.0,3.0,,,,,
7-25,Législative,2025,1,,2,28,7,25,3.0,1244.0,238.0,238.0,6.0,232.0,38.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,2.0,4.0,,,,,
5-1,Législative,2025,1,,2,20,5,1,26.0,1505.0,388.0,388.0,6.0,382.0,39.0,debouzy_louis_1,4.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.010471204188481676,0.0026578073089701,4.0,2.0,,,,,
5-2,Législative,2025,1,,2,20,5,2,22.0,1604.0,462.0,462.0,7.0,455.0,40.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006593406593406593,0.0018703241895261845,3.0,4.0,,,,,
5-18,Législative,2025,1,,2,18,5,18,11.0,1311.0,422.0,422.0,5.0,417.0,41.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.002398081534772182,0.0007627765064836003,1.0,4.0,,,,,
7-5,Législative,2025,1,,2,25,7,5,6.0,1363.0,316.0,316.0,1.0,315.0,42.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0031746031746031746,0.0007336757153338225,1.0,0.0,,,,,
5-19,Législative,2025,1,,2,18,5,19,14.0,1381.0,442.0,442.0,7.0,435.0,43.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0022988505747126436,0.000724112961622013,2.0,5.0,,,,,
6-5,Législative,2025,1,,2,21,6,5,7.0,1245.0,234.0,234.0,3.0,231.0,44.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.012987012987012988,0.0024096385542168677,1.0,2.0,,,,,
7-18,Législative,2025,1,,2,28,7,18,11.0,1435.0,359.0,359.0,9.0,350.0,45.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,7.0,2.0,,,,,
5-4,Législative,2025,1,,2,20,5,4,12.0,1457.0,353.0,354.0,4.0,350.0,46.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.002857142857142857,0.0006863417982155113,2.0,2.0,,,,,
5-11,Législative,2025,1,,2,19,5,11,14.0,1537.0,453.0,453.0,6.0,447.0,47.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,5.0,1.0,,,,,
5-25,Législative,2025,1,,2,17,5,25,23.0,1617.0,479.0,479.0,9.0,470.0,48.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.006382978723404255,0.0018552875695732839,6.0,3.0,,,,,
5-10,Législative,2025,1,,2,19,5,10,17.0,1546.0,443.0,443.0,8.0,435.0,49.0,debouzy_louis_1,2.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.004597701149425287,0.00129366106080207,6.0,2.0,,,,,
5-14,Législative,2025,1,,2,18,5,14,9.0,1298.0,337.0,337.0,8.0,329.0,50.0,debouzy_louis_1,3.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.00911854103343465,0.0023112480739599386,6.0,2.0,,,,,
6-4,Législative,2025,1,,2,21,6,4,6.0,1068.0,196.0,196.0,1.0,195.0,51.0,debouzy_louis_1,0.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0,0.0,1.0,0.0,,,,,
7-15,Législative,2025,1,,2,28,7,15,13.0,1433.0,383.0,383.0,5.0,378.0,52.0,debouzy_louis_1,1.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.0026455026455026454,0.0006978367062107466,2.0,3.0,,,,,
6-9,Législative,2025,1,,2,24,6,9,1.0,907.0,207.0,207.0,5.0,202.0,53.0,debouzy_louis_1,4.0,debouzy_louis_1,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.019801980198019802,0.004410143329658214,3.0,2.0,,,,,
5-8,Législative,2025,1,,2,19,5,8,21.0,1582.0,444.0,444.0,4.0,440.0,0.0,barnier_michel_2,213.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.48409090909090907,0.13463969658659924,2.0,2.0,,,,,
5-17,Législative,2025,1,,2,18,5,17,21.0,1450.0,403.0,403.0,1.0,402.0,1.0,barnier_michel_2,118.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.2935323383084577,0.08137931034482758,0.0,1.0,,,,,
5-21,Législative,2025,1,,2,17,5,21,19.0,1629.0,449.0,449.0,4.0,445.0,2.0,barnier_michel_2,156.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.350561797752809,0.09576427255985268,3.0,1.0,,,,,
7-22,Législative,2025,1,,2,28,7,22,12.0,1329.0,301.0,301.0,3.0,298.0,3.0,barnier_michel_2,156.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5234899328859061,0.11738148984198646,2.0,1.0,,,,,
5-20,Législative,2025,1,,2,18,5,20,14.0,1487.0,406.0,406.0,6.0,400.0,4.0,barnier_michel_2,156.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.39,0.10490921318090114,4.0,2.0,,,,,
6-2,Législative,2025,1,,2,22,6,2,10.0,1291.0,299.0,299.0,3.0,296.0,5.0,barnier_michel_2,140.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.47297297297297297,0.10844306738962045,3.0,0.0,,,,,
6-8,Législative,2025,1,,2,24,6,8,5.0,1029.0,213.0,213.0,4.0,209.0,6.0,barnier_michel_2,96.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.45933014354066987,0.09329446064139942,4.0,0.0,,,,,
7-24,Législative,2025,1,,2,28,7,24,15.0,1141.0,294.0,294.0,6.0,288.0,7.0,barnier_michel_2,192.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6666666666666666,0.16827344434706398,4.0,2.0,,,,,
5-22,Législative,2025,1,,2,17,5,22,16.0,1428.0,432.0,432.0,6.0,426.0,8.0,barnier_michel_2,169.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.3967136150234742,0.11834733893557423,6.0,0.0,,,,,
7-3,Législative,2025,1,,2,26,7,3,15.0,1361.0,302.0,302.0,5.0,297.0,9.0,barnier_michel_2,183.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6161616161616161,0.13445995591476856,4.0,1.0,,,,,
7-20,Législative,2025,1,,2,28,7,20,5.0,1269.0,352.0,352.0,6.0,346.0,10.0,barnier_michel_2,202.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5838150289017341,0.15918045705279749,5.0,1.0,,,,,
5-6,Législative,2025,1,,2,19,5,6,13.0,1420.0,426.0,426.0,3.0,423.0,11.0,barnier_michel_2,170.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.40189125295508277,0.11971830985915492,1.0,2.0,,,,,
5-12,Législative,2025,1,,2,19,5,12,11.0,1559.0,509.0,509.0,9.0,500.0,12.0,barnier_michel_2,172.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.344,0.11032713277742143,5.0,4.0,,,,,
7-4,Législative,2025,1,,2,25,7,4,4.0,1284.0,254.0,254.0,3.0,251.0,13.0,barnier_michel_2,148.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5896414342629482,0.11526479750778816,2.0,1.0,,,,,
5-16,Législative,2025,1,,2,18,5,16,9.0,1504.0,435.0,435.0,6.0,429.0,14.0,barnier_michel_2,138.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.32167832167832167,0.09175531914893617,4.0,2.0,,,,,
7-7,Législative,2025,1,,2,25,7,7,10.0,1373.0,364.0,364.0,2.0,362.0,15.0,barnier_michel_2,222.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6132596685082873,0.1616897305171158,2.0,0.0,,,,,
7-21,Législative,2025,1,,2,28,7,21,16.0,1553.0,398.0,398.0,5.0,393.0,16.0,barnier_michel_2,239.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6081424936386769,0.15389568576947843,4.0,1.0,,,,,
5-13,Législative,2025,1,,2,19,5,13,10.0,1663.0,456.0,456.0,8.0,448.0,17.0,barnier_michel_2,154.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.34375,0.0926037282020445,6.0,2.0,,,,,
7-2,Législative,2025,1,,2,26,7,2,11.0,1393.0,336.0,336.0,4.0,332.0,18.0,barnier_michel_2,197.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5933734939759037,0.1414213926776741,4.0,0.0,,,,,
7-17,Législative,2025,1,,2,28,7,17,10.0,1341.0,288.0,288.0,8.0,280.0,19.0,barnier_michel_2,131.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.46785714285714286,0.0976882923191648,5.0,3.0,,,,,
7-1,Législative,2025,1,,2,26,7,1,10.0,982.0,254.0,254.0,0.0,254.0,20.0,barnier_michel_2,162.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6377952755905512,0.164969450101833,0.0,0.0,,,,,
7-6,Législative,2025,1,,2,26,7,6,14.0,1418.0,345.0,345.0,3.0,342.0,21.0,barnier_michel_2,213.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6228070175438597,0.15021156558533144,1.0,2.0,,,,,
5-7,Législative,2025,1,,2,19,5,7,25.0,1522.0,467.0,467.0,9.0,458.0,22.0,barnier_michel_2,176.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.38427947598253276,0.11563731931668857,4.0,5.0,,,,,
6-6,Législative,2025,1,,2,21,6,6,14.0,1193.0,234.0,234.0,2.0,232.0,23.0,barnier_michel_2,87.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.375,0.07292539815590947,2.0,0.0,,,,,
7-8,Législative,2025,1,,2,25,7,8,12.0,1536.0,415.0,415.0,4.0,411.0,24.0,barnier_michel_2,264.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6423357664233577,0.171875,4.0,0.0,,,,,
7-19,Législative,2025,1,,2,28,7,19,10.0,1256.0,315.0,315.0,6.0,309.0,25.0,barnier_michel_2,188.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6084142394822006,0.14968152866242038,3.0,3.0,,,,,
5-3,Législative,2025,1,,2,20,5,3,16.0,1686.0,423.0,423.0,6.0,417.0,26.0,barnier_michel_2,182.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.4364508393285372,0.10794780545670225,5.0,1.0,,,,,
5-23,Législative,2025,1,,2,17,5,23,17.0,1449.0,408.0,408.0,5.0,403.0,27.0,barnier_michel_2,163.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.4044665012406948,0.11249137336093858,5.0,0.0,,,,,
5-24,Législative,2025,1,,2,17,5,24,13.0,1534.0,409.0,409.0,7.0,402.0,28.0,barnier_michel_2,110.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.2736318407960199,0.07170795306388526,5.0,2.0,,,,,
6-3,Législative,2025,1,,2,22,6,3,10.0,1345.0,311.0,311.0,4.0,307.0,29.0,barnier_michel_2,130.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.4234527687296417,0.09665427509293681,3.0,1.0,,,,,
6-7,Législative,2025,1,,2,22,6,7,7.0,1015.0,208.0,208.0,2.0,206.0,30.0,barnier_michel_2,102.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.49514563106796117,0.10049261083743842,1.0,1.0,,,,,
7-16,Législative,2025,1,,2,28,7,16,15.0,1448.0,412.0,412.0,4.0,408.0,31.0,barnier_michel_2,224.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5490196078431373,0.15469613259668508,1.0,3.0,,,,,
7-23,Législative,2025,1,,2,28,7,23,8.0,1173.0,296.0,296.0,4.0,292.0,32.0,barnier_michel_2,164.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5616438356164384,0.13981244671781756,4.0,0.0,,,,,
5-5,Législative,2025,1,,2,19,5,5,13.0,1277.0,367.0,367.0,6.0,361.0,33.0,barnier_michel_2,150.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.4155124653739612,0.11746280344557557,3.0,3.0,,,,,
5-9,Législative,2025,1,,2,19,5,9,21.0,1759.0,577.0,577.0,11.0,566.0,34.0,barnier_michel_2,214.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.37809187279151946,0.12166003411028994,7.0,4.0,,,,,
5-15,Législative,2025,1,,2,18,5,15,19.0,1627.0,469.0,469.0,6.0,463.0,35.0,barnier_michel_2,144.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.31101511879049676,0.08850645359557467,4.0,2.0,,,,,
6-1,Législative,2025,1,,2,22,6,1,10.0,1279.0,257.0,257.0,0.0,257.0,36.0,barnier_michel_2,116.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.45136186770428016,0.0906958561376075,0.0,0.0,,,,,
6-10,Législative,2025,1,,2,22,6,10,6.0,1116.0,300.0,300.0,3.0,297.0,37.0,barnier_michel_2,162.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5454545454545454,0.14516129032258066,0.0,3.0,,,,,
7-25,Législative,2025,1,,2,28,7,25,3.0,1244.0,238.0,238.0,6.0,232.0,38.0,barnier_michel_2,134.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.5775862068965517,0.10771704180064309,2.0,4.0,,,,,
5-1,Législative,2025,1,,2,20,5,1,26.0,1505.0,388.0,388.0,6.0,382.0,39.0,barnier_michel_2,154.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.4031413612565445,0.10232558139534884,4.0,2.0,,,,,
5-2,Législative,2025,1,,2,20,5,2,22.0,1604.0,462.0,462.0,7.0,455.0,40.0,barnier_michel_2,167.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.367032967032967,0.1041147132169576,3.0,4.0,,,,,
5-18,Législative,2025,1,,2,18,5,18,11.0,1311.0,422.0,422.0,5.0,417.0,41.0,barnier_michel_2,152.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.3645083932853717,0.11594202898550725,1.0,4.0,,,,,
7-5,Législative,2025,1,,2,25,7,5,6.0,1363.0,316.0,316.0,1.0,315.0,42.0,barnier_michel_2,193.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.6126984126984127,0.14159941305942772,1.0,0.0,,,,,
5-19,Législative,2025,1,,2,18,5,19,14.0,1381.0,442.0,442.0,7.0,435.0,43.0,barnier_michel_2,167.0,barnier_michel_2,elections-legislatives-2025-1ertour.parquet,elections-legislatives-2025-1ertour,0.3839080459770115,0.12092686459087618,2.0,5.0,,,,,
