id_bvote,scrutin,annee,tour,date,num_circ,num_quartier,num_arrond,num_bureau,nb_procu,nb_inscr,nb_emarg,nb_votant,nb_bl_nul,nb_exprim,raw_row_id,candidate_source_column,votes,candidate,source_file,dataset_id,vote_share_exprimes,vote_share_registered,nb_bl,nb_nul,source_bv_id,nom,prenom,nuance,liste
75056_0210,Municipales,2014,2.0,,,,02,10,,1250.0,,,,722.0,18.0,lekieffre_christophe,247.0,lekieffre_christophe,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.34209999442100525,0.19760000705718994,,,75056_0210,LEKIEFFRE,Christophe,LUD,
75056_0210,Municipales,2014,2.0,,,,02,10,,1250.0,,,,722.0,19.0,boutault_jacques,475.0,boutault_jacques,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6579000353813171,0.3799999952316284,,,75056_0210,BOUTAULT,Jacques,LUG,
75056_0301,Municipales,2014,2.0,,,,03,01,,1308.0,,,,778.0,20.0,harel_marie-laure,300.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3856000006198883,0.22940000891685486,,,75056_0301,HAREL,Marie-Laure,LUD,
75056_0301,Municipales,2014,2.0,,,,03,01,,1308.0,,,,778.0,21.0,aidenbaum_pierre,478.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6143999695777893,0.3654000163078308,,,75056_0301,AIDENBAUM,Pierre,LUG,
75056_0302,Municipales,2014,2.0,,,,03,02,,1409.0,,,,763.0,22.0,aidenbaum_pierre,486.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6370000243186951,0.3449000120162964,,,75056_0302,AIDENBAUM,Pierre,LUG,
75056_0302,Municipales,2014,2.0,,,,03,02,,1409.0,,,,763.0,23.0,harel_marie-laure,277.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.3630000054836273,0.19660000503063202,,,75056_0302,HAREL,Marie-Laure,LUD,
75056_0303,Municipales,2014,2.0,,,,03,03,,1250.0,,,,728.0,24.0,aidenbaum_pierre,450.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6180999875068665,0.36000001430511475,,,75056_0303,AIDENBAUM,Pierre,LUG,
75056_0303,Municipales,2014,2.0,,,,03,03,,1250.0,,,,728.0,25.0,harel_marie-laure,278.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.38189998269081116,0.2223999947309494,,,75056_0303,HAREL,Marie-Laure,LUD,
75056_0304,Municipales,2014,2.0,,,,03,04,,1313.0,,,,775.0,26.0,harel_marie-laure,317.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4090000092983246,0.24139998853206635,,,75056_0304,HAREL,Marie-Laure,LUD,
75056_0304,Municipales,2014,2.0,,,,03,04,,1313.0,,,,775.0,27.0,aidenbaum_pierre,458.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.590999960899353,0.34880000352859497,,,75056_0304,AIDENBAUM,Pierre,LUG,
75056_0305,Municipales,2014,2.0,,,,03,05,,1201.0,,,,665.0,28.0,aidenbaum_pierre,366.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5504000186920166,0.30469998717308044,,,75056_0305,AIDENBAUM,Pierre,LUG,
75056_0305,Municipales,2014,2.0,,,,03,05,,1201.0,,,,665.0,29.0,harel_marie-laure,299.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4495999813079834,0.24899999797344208,,,75056_0305,HAREL,Marie-Laure,LUD,
75056_0306,Municipales,2014,2.0,,,,03,06,,1358.0,,,,782.0,30.0,harel_marie-laure,296.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.37849998474121094,0.21799999475479126,,,75056_0306,HAREL,Marie-Laure,LUD,
75056_0306,Municipales,2014,2.0,,,,03,06,,1358.0,,,,782.0,31.0,aidenbaum_pierre,486.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6215000152587891,0.3579000234603882,,,75056_0306,AIDENBAUM,Pierre,LUG,
75056_0307,Municipales,2014,2.0,,,,03,07,,1314.0,,,,796.0,32.0,aidenbaum_pierre,447.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5615999698638916,0.3402000069618225,,,75056_0307,AIDENBAUM,Pierre,LUG,
75056_0307,Municipales,2014,2.0,,,,03,07,,1314.0,,,,796.0,33.0,harel_marie-laure,349.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.438400000333786,0.2655999958515167,,,75056_0307,HAREL,Marie-Laure,LUD,
75056_0308,Municipales,2014,2.0,,,,03,08,,1277.0,,,,766.0,34.0,aidenbaum_pierre,373.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.4868999719619751,0.2920999825000763,,,75056_0308,AIDENBAUM,Pierre,LUG,
75056_0308,Municipales,2014,2.0,,,,03,08,,1277.0,,,,766.0,35.0,harel_marie-laure,393.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.5131000280380249,0.3077999949455261,,,75056_0308,HAREL,Marie-Laure,LUD,
75056_0309,Municipales,2014,2.0,,,,03,09,,1532.0,,,,892.0,36.0,aidenbaum_pierre,539.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6043000221252441,0.35179999470710754,,,75056_0309,AIDENBAUM,Pierre,LUG,
75056_0309,Municipales,2014,2.0,,,,03,09,,1532.0,,,,892.0,37.0,harel_marie-laure,353.0,harel_marie-laure,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.39570000767707825,0.23040001094341278,,,75056_0309,HAREL,Marie-Laure,LUD,
75056_0310,Municipales,2014,2.0,,,,03,10,,1480.0,,,,815.0,38.0,aidenbaum_pierre,526.0,aidenbaum_pierre,elections-municipales-2014-2emetour.parquet,elections-municipales-2014-2emetour,0.6453999876976013,0.3553999960422516,,,75056_0310,AIDENBAUM,Pierre,LUG,
